"V1","V2","V3","V4","V5","V6","V7"
"1",0.279946119172131,0.36549823467905,0.11313392638853,100.3900849035,986.736841632017,7.05308631784368,6.06651509771748
"2",0.308155728526086,0.295976136313214,0.122389911157608,99.8973083892017,985.276166879734,7.01233283520043,6.3474133529132
"3",0.319576957357948,0.25198822601962,0.119902632370344,100.18202444716,985.964055617272,8.49597754848547,6.37591010407208
"4",0.321146937054054,0.258026357958339,0.119324943854682,100.121135679348,985.498174161897,9.83060155524457,5.0628274131365
"5",0.29120437018781,0.312354543104947,0.118310163004577,100.653506927373,986.829015510214,9.1353878179972,5.49805854557945
"6",0.33755092317211,0.230520101610733,0.123951507507897,98.1584535309765,984.298221303749,9.94809233811574,6.52847700912807
"7",0.296296951485104,0.414393511905342,0.119282776450065,99.5068740106705,986.909479536279,6.32471971659621,4.22737425230648
"8",0.279186593512959,0.332731886276138,0.112063025975377,100.951259035437,985.874391456055,7.40065549272814,6.2134991929721
"9",0.297050439444621,0.341755332850671,0.120116015193849,99.8142356949379,986.053578137304,8.2088695166351,6.00807740830984
"10",0.268675731604986,0.387336057733276,0.111918727543758,99.7818829871484,986.53097861785,8.48076216997111,5.15481174103598
"11",0.311789366921161,0.335640310774838,0.120453318820392,99.5139676782668,985.642558241084,7.59488596295301,4.16884970899772
"12",0.301776278222749,0.302339636488547,0.119717507731779,100.856085137896,983.951809585531,10.0957942426626,4.9540053565526
"13",0.28867754334858,0.344131601962034,0.118655225272822,100.631390081475,986.608086992209,7.95139112758935,5.85336634479023
"14",0.2917812339709,0.335729540827771,0.117399266518139,99.814071091295,986.109011588266,7.37983852951864,5.64208005720673
"15",0.27820134701743,0.373746375518832,0.11628068095251,100.533229784967,985.160844782194,9.77034799704028,4.52445028001103
"16",0.365762720338312,0.191503888035298,0.124676099505673,100.058213744472,986.245908553398,8.56176059696156,6.86364227804289
"17",0.29845154222797,0.342730766634876,0.1214104155057,101.143107725789,983.51277371212,7.90612286821378,5.36955691914624
"18",0.283309446437498,0.307564417468105,0.111466484961768,100.802049484827,985.81581689266,7.7503505710353,7.14934360011272
"19",0.276776804552215,0.40392299937235,0.113583416888949,100.629603090284,984.876160856181,7.79258998228078,4.21816348499486
"20",0.312977991891111,0.268288317261007,0.120869659246377,100.565510336883,985.893909174948,6.5071080545047,7.260692084498
"21",0.262423071718367,0.488296631335174,0.112137351948525,99.8015227618566,985.085759075628,8.08830162368646,3.78613359609856
"22",0.278329715921357,0.331630542670797,0.113177842091758,99.1631736385449,986.010196035673,5.78173460113298,7.87265478265541
"23",0.351854002622463,0.212929943556941,0.128257552527336,98.7569386678894,986.265949134723,8.77105625309308,6.83596923053507
"24",0.275487518185223,0.381250018819984,0.113067966549726,99.3936000349849,986.228360545036,8.54869219622098,4.39767168822682
"25",0.286623187555003,0.32829618149975,0.114918223898415,99.0687386971818,986.285655537002,8.01367598069512,5.71579506452156
"26",0.299593792774055,0.332536788207777,0.118148891096025,100.36143284156,984.575263361956,6.48799464471677,6.36510910749519
"27",0.281431197051136,0.421610496239698,0.116568106800201,101.050550206483,986.702492476206,7.81432053813693,4.92549437863525
"28",0.345355237375298,0.222089233543155,0.12591802210444,99.8463257368787,987.160733251537,9.92007737913201,5.1880544143035
"29",0.273167394683483,0.527719118697096,0.116746235316877,98.9328193397581,985.50614285995,6.96069692854557,3.97669180998321
"30",0.371164303380293,0.209092162236399,0.130450111347688,98.9267484632198,986.38933375397,9.29156757638352,5.53592046750143
"31",0.317355583395121,0.325202535292256,0.121796510682376,98.9042475347459,984.583424540418,7.460848290646,4.08952428717839
"32",0.297979894423066,0.377646194086937,0.118373416145102,99.657527748257,985.310611590299,7.00641587129742,4.28426926133017
"33",0.33567820529266,0.232609972637813,0.121673768284516,101.160235089768,985.536962526486,8.89424610155258,5.66707821134734
"34",0.360511712074969,0.208120511878117,0.125151549128523,99.8341353178819,985.418000410444,8.33751663281463,6.18123707361266
"35",0.316612920008985,0.268917814493097,0.119555857565842,98.920998851757,987.06465327102,8.71510438527487,5.24454302426648
"36",0.301691729863988,0.361143268319272,0.122720912549845,100.000211592896,985.885266796363,6.74327589557813,5.21387843203665
"37",0.319086126735184,0.25021129695551,0.12044897667454,99.0266120440394,986.900309173882,9.51130397617361,5.3604310717896
"38",0.273905949046442,0.437736223001645,0.113123578355504,98.7934073123195,985.494780655419,8.20825468154299,3.82036764350413
"39",0.311741704354982,0.318832521369815,0.120126744539356,100.240605464582,986.602669860006,6.53487693496763,5.1943326692304
"40",0.268868617305196,0.428427896109999,0.113159342408734,99.4455289247526,986.494995511366,7.04626804717204,5.36438923895886
"41",0.284266913660162,0.416286705531336,0.113502345952656,99.2861453936808,985.22053490144,7.71326035227755,3.78292225823131
"42",0.299760026607106,0.418513860284315,0.120686107577752,100.3752979172,987.23143104374,6.69443192309141,3.72621696175832
"43",0.317320896560276,0.275199589435939,0.12076642978789,100.361074323804,986.236259572269,7.27501837916149,6.2710280779371
"44",0.279402545967499,0.352905753456439,0.114785183013597,99.942013112185,985.687365029455,8.34206777330249,5.75184434402525
"45",0.283422619881303,0.410915273397444,0.117138302262582,99.7745390815379,986.237042659586,7.92678060695346,3.9500333616147
"46",0.280429260182976,0.355879182588632,0.113964875718963,99.9212900959653,985.443740266934,7.84446856673361,6.54161005863347
"47",0.318107117513748,0.293592908405453,0.123176006162112,99.7065266095985,987.583958667361,9.75634526458564,4.01228826576124
"48",0.27587302310064,0.398073593976298,0.114175695072506,100.017014078731,987.546704827847,7.83185404095924,4.88766096474157
"49",0.283538028435985,0.4859294468429,0.118309523139737,100.479977588199,986.390849323713,7.08802578190865,3.47736402293028
"50",0.268526858627016,0.463169655934277,0.113289649815727,100.678184806231,985.619232913859,5.52265440219795,5.81326935769682
"51",0.314700627758233,0.268692002874855,0.11834472221142,99.5790409536128,986.477604436565,7.42811725524459,6.32838053095013
"52",0.337116504937615,0.250670274268335,0.124444442840508,99.7425770826115,985.373354532737,8.54447152789238,5.7790125961931
"53",0.288958734292821,0.340194057461353,0.112686663126602,99.7164627660358,984.428173300472,7.50692212771569,4.82083272586203
"54",0.274025117298795,0.405662340427472,0.112394483436001,99.7259592716653,984.722185916869,7.86035002079418,4.58466098206284
"55",0.276784569878992,0.446106641561021,0.115458653659536,100.012557378343,985.956036047584,7.48476910039111,4.96186330812665
"56",0.298523784260009,0.314466493120967,0.118840414131324,100.518855225802,985.139692134565,6.97462033390666,6.28749133436625
"57",0.277256581459392,0.376659007824188,0.112908719464901,100.719684958561,987.759931563264,6.64414066008054,6.23483173516266
"58",0.322674009967932,0.290356559747943,0.120062887852371,100.148660167615,982.532788679465,6.01066811054828,5.98216171027161
"59",0.304328522679304,0.262412695190892,0.114577980360596,99.847651877896,986.445048728298,8.88081489532552,6.22123302218578
"60",0.271977498111533,0.453859891458928,0.11511522843753,98.8910293332837,987.022627217656,7.12836805053649,4.87343746249807
"61",0.334004106346582,0.237294380954762,0.121276816520574,99.7631516078489,986.714026624649,9.38776474223778,5.63869989676102
"62",0.297661658806047,0.360749096192075,0.123653268497361,100.659574042741,986.848248837061,9.59962581821978,3.74153908232309
"63",0.314121937124087,0.281613918888716,0.120080813028225,99.6740233039272,985.720840216563,7.47259987057673,5.79219613238186
"64",0.272056218447227,0.472495363752761,0.11419043582505,99.4206527823408,987.431455508362,6.89748792814303,4.20987091028778
"65",0.294689386196819,0.312711116458784,0.114494132517984,100.128117282445,986.277488363038,8.25355914072858,4.87631631677125
"66",0.300309694474458,0.337568281984041,0.116110074371057,100.251282829931,987.007248555861,7.73723747102908,4.75001889905869
"67",0.284540772712946,0.404492306567567,0.117086008985739,100.091385649006,987.171717631703,8.16700981220327,4.32617274447771
"68",0.297073547526778,0.31909959956584,0.118132630554933,99.8754599093778,988.323462644446,8.25781437071529,5.28122050404191
"69",0.267930523267874,0.454965845142856,0.112476245662802,100.114807832633,984.26388761695,7.48197286347949,4.50840531795257
"70",0.322976332417594,0.268403883982272,0.123839269151086,99.4838923207802,986.32038826205,8.17284714235874,5.39771763961596
"71",0.308746465811555,0.288526997639886,0.11928973741932,100.511525157526,987.226183408837,9.72557096793127,4.72150622157977
"72",0.281239103293811,0.390696709142078,0.114173010226572,100.227009033781,986.540730963794,7.25899333163549,5.36973741644827
"73",0.335545710200972,0.247060424664638,0.125990353494456,99.8733723453885,984.804168544169,7.55831081433047,6.49677079859619
"74",0.29143513527618,0.35144355293232,0.119279685514211,101.034707350482,986.438644606583,8.44355330028712,4.90189190800579
"75",0.302338410279527,0.339954940621915,0.117387411856358,100.385201114761,987.015153423871,7.41131420740994,4.05559064025029
"76",0.303007641359415,0.304630311054962,0.122811878427629,99.6137861835041,986.759521050792,8.12194903761209,6.13548967745549
"77",0.275717790017749,0.432505088806994,0.115554192228958,100.085848611015,986.825023661074,6.8133561113436,4.69313938335097
"78",0.317223333996542,0.259400436924153,0.120445896833628,100.851375391514,984.726286802077,8.67503801896557,6.15815857200352
"79",0.314860494400413,0.304650190715068,0.121166174597447,100.666209929222,985.807450941914,7.06577334924543,5.26412195498977
"80",0.281817368089626,0.365960330590124,0.115329274922326,99.7214482990147,985.796654622661,7.72138358097607,5.41854219168014
"81",0.323928984461111,0.280805607055688,0.122625208606636,98.8370703262564,985.374857957542,9.30379891649297,4.74526627009504
"82",0.349345186113191,0.228044160410196,0.127169463461012,100.425462241848,985.523470570598,9.18428395603636,5.92280027724924
"83",0.275559028905282,0.382211612209329,0.114729266496243,100.928296959116,987.494340370564,8.51220991167283,4.70510196299991
"84",0.312887742628956,0.275293509514972,0.119685500257994,100.574463059238,985.018942187156,7.89827885810264,6.00066905793757
"85",0.310176584276261,0.317608357975185,0.122326278941204,99.3941015614629,986.174089578517,8.04722105204379,4.7591979648656
"86",0.311992970558129,0.287453250894392,0.120531351174654,100.12212313177,987.286413193864,7.47278310556741,5.93284562245582
"87",0.291260397079457,0.362000291817956,0.117381317357186,100.143347988286,986.835300186915,9.21326123730062,3.52450726849577
"88",0.330312794639225,0.228671510355794,0.118560823417883,100.207698970919,985.395306094174,7.02392841898414,6.97513888246358
"89",0.276981992238266,0.339452448981119,0.114026320609026,99.9108429110037,985.452391346934,7.85536732338426,6.94967526689869
"90",0.302574722327435,0.33679438482018,0.118401464705214,100.959124971723,987.45605235045,8.43945683416092,4.44590009803827
