"alpha_val"
0
0.000161847390700132
0.000384465791285038
0.000680381723213941
0.00104411435313523
0.00147775310324505
0.00198477262165397
0.00257517624413595
0.00326406944077462
0.00408562627853826
0.00501330761471763
0.00605033454485238
0.00724408001406118
0.00857545912731439
0.0101081149186939
0.0118514880305156
0.0137814521440305
0.0159673634916544
0.0183929649065249
0.0211482659215108
0.0242064338526689
0.0275975978001952
0.0313550083665177
0.0354895296622999
0.0400624081958085
0.0451882214983925
0.0509186189156026
0.0572150448570028
0.0641628294251859
0.0719731631106697
0.0805633535492234
0.0902341255568899
0.100767590047326
0.112379092548508
0.125167258607689
0.139089254720602
0.154659937194083
0.171727462031413
0.190586186770815
0.211181056045461
0.233482909912709
0.257803539570887
0.284058641467709
0.312317997508217
0.343535997963045
0.377439197676722
0.414694905339275
0.455164820945356
0.499371926358435
0.54769915441284
0.599698321486358
0.656226931663696
0.717167118622456
0.783018867077772
0.853156167606357
0.928908750938717
1
