"ESS"
0.990000004198784
0.969862226000597
0.945511253898626
0.919185911613638
0.891166516066326
0.862385221924681
0.833279112090738
0.803660841823436
0.774360389080179
0.745373949407611
0.716228173062267
0.686952924595356
0.65770272063187
0.629079486056435
0.599944061689094
0.571360364003717
0.543457928986071
0.515837887813524
0.488134018537828
0.98999999987478
0.966377181083363
0.934969972237326
0.898875484727857
0.859763608442859
0.819138726030686
0.778147040898521
0.737314242272688
0.696909553222081
0.657470333693309
0.618900111886504
0.580672894631321
0.544065603262763
0.509673882750523
0.477765144616877
0.990000000080758
0.965599467924875
0.931750725639339
0.891730964859564
0.847969409015575
0.802317549310726
0.754972962077939
0.708666788520013
0.663172522895328
0.618673949168504
0.575289956072399
0.533448537453778
0.493895787247486
0.989999999974954
0.964684369321166
0.928753393018258
0.885141183722264
0.836882874584601
0.785553070272561
0.7329019239576
0.680498365475626
0.634920288645967
