"alpha_val"
0
0.000152009131852537
0.000368221197277308
0.000702458608429879
0.00115745177026838
0.00169714394723997
0.00234015006572008
0.0030543523025699
0.00384502380620688
0.00470058020437136
0.0056234763469547
0.00675101805245504
0.00810654112137854
0.00962627393892035
0.0112052364274859
0.0130792428390123
0.0150376539677382
0.0172649372252636
0.0197931220754981
0.02289187599672
0.026071920467075
0.0294086555950344
0.0330198778538033
0.0370009875041433
0.0413179643219337
0.0458725194912404
0.0511406256700866
0.057398347358685
0.0644827992655337
0.072091345442459
0.0801470328588039
0.0888390133623034
0.0990256062941626
0.109753432450816
0.121629741624929
0.134101608884521
0.147643114789389
0.164092193939723
0.183579638134688
0.203876467887312
0.225860385922715
0.252903077052906
0.277937588980421
0.307838409440592
0.339347888948396
0.373517815023661
0.410210459493101
0.450457436032593
0.495618322864175
0.544626293238252
0.595116486772895
0.651274918112904
0.713204519823194
0.781611187383533
0.855875177308917
0.937770707532763
1
