"ESS"
0.990000004498957
0.971051453999527
0.950991192877224
0.930880634986071
0.910711789173885
0.890567524682456
0.870455112381902
0.849884895962225
0.827797893304011
0.812077786597478
0.79339993328162
0.770764898589555
0.747421841205509
0.728391778410476
0.705455775993283
0.684285086897835
0.659387801870441
0.641675228198777
0.623600786610136
0.604004374606931
0.58704989619307
0.56917572234988
0.547566719664655
0.52889766265667
0.512801516759972
0.499318777251733
0.990000000088631
0.969361698752885
0.94421153214955
0.919375296659187
0.892952879202464
0.864047422581118
0.834510057544558
0.805669655877568
0.774395975298699
0.742649540470764
0.708879664114067
0.676312804920783
0.648493204082241
0.623535491681102
0.601447678558232
0.582162220307784
0.559769006334786
0.536285498903954
0.513646701100897
0.488273760274173
0.989999999904367
0.967322700584972
0.938502658030932
0.906816722863045
0.870004718001078
0.830871297959356
0.788946035542588
0.74651340947665
0.704276814061958
0.674726522575603
