"alpha_val"
0
0.000122234167065471
0.000284298439510167
0.000488688063342124
0.00074126198887825
0.00104146607918665
0.00140223791822791
0.00182351854164153
0.00230160675710067
0.00285315583460033
0.00347641919506714
0.00418538565281779
0.00498467619763687
0.00587732042185962
0.00687267706962302
0.00797256629448384
0.00920976157067344
0.0105672965291888
0.0120596192427911
0.0137716886820272
0.0156768801971339
0.0177547060884535
0.0200465259258635
0.0225735113490373
0.0253872689208947
0.0284873159835115
0.0319086225936189
0.0357345776865259
0.0400147312902845
0.0447827529278584
0.0500424628262408
0.0558789153001271
0.0623219807166606
0.0694471695460379
0.0773142010439187
0.0859892416629009
0.0954303518519737
0.10582588595571
0.117223620356526
0.129794331558514
0.143686285533477
0.158874136104714
0.175441853876691
0.193510699027684
0.213171243609395
0.234444328059908
0.257888989232015
0.283697462116834
0.311706223932561
0.342261301295366
0.375368782493751
0.411397226795088
0.450217940553557
0.492327552929055
0.538601266394835
0.588385074574035
0.642683216545265
0.702062878466677
0.765655095863622
0.83468611742137
0.910379421140533
0.992148046556395
1
