"ESS"
0.989999996509363
0.969367007670127
0.94359740272576
0.914563615893524
0.884023490514472
0.852090111157536
0.819061711977516
0.786036279153103
0.753295418474789
0.720802138672362
0.688004852171862
0.655461830893376
0.624252187266244
0.593495719793892
0.56487788424692
0.536326198873134
0.508942529659255
0.481898202553711
0.990000000032795
0.966463193080407
0.934813919895346
0.898659721374003
0.860034766253014
0.820513605266902
0.780734135441481
0.741908190897113
0.703337027083613
0.665949389226277
0.62977778913731
0.594861341859659
0.560906112143917
0.528511091700576
0.497561791030191
0.989999999941626
0.966101726331771
0.933968000605784
0.896141675362115
0.855664970882174
0.813683770393122
0.771237267003399
0.729338604823358
0.687927942477347
0.647670957473638
0.609037747790216
0.570992360616107
0.534117518881641
0.500082250022029
0.468142513634922
0.990000000003539
0.965664582596139
0.932382165415551
0.893159392702544
0.850155500519735
0.805933474973414
0.761419220765376
0.716807074739482
0.673251164538877
0.632158549031278
0.592800815241688
0.555038307639283
0.519799916792394
0.516829614665438
