"V1","V2","V3","V4","V5"
"1",0.306347624674167,0.121143867894143,99.2986583512103,993.821794165928,5.0992318094627
"2",0.300523183892869,0.117307533373184,99.4292847361679,993.945602207828,5.42314292931957
"3",0.308741135265326,0.121642306399994,100.489552245592,994.422541770015,4.84237511060128
"4",0.292663719823482,0.115137881741537,101.306655998738,993.469406709524,6.58162907720698
"5",0.301704337963417,0.119567790827283,99.6845444335068,992.887002511409,5.69946096949532
"6",0.303196407436455,0.117023803002785,100.186182185818,994.038568726574,5.49127011724132
"7",0.315575694199494,0.124281879666316,100.298209640733,994.06370845035,4.72982398108779
"8",0.301481450871178,0.117344015537717,100.866823806253,993.50835662253,5.38583832795097
"9",0.308499521045207,0.121453597007169,100.450321901202,992.774415085456,5.20185701294809
"10",0.303730126668569,0.118210314447489,100.464461414944,994.708359344488,5.37742416578283
"11",0.309996264202219,0.118257549574149,98.5655210503018,995.06851563677,4.95616165665103
"12",0.306596726081196,0.117969321785176,99.4439180378695,994.336799638274,4.98123033262695
"13",0.305950910392511,0.121753422193115,99.1140517027786,994.05497199124,5.58691363396582
"14",0.305620534620627,0.120994921004156,100.267386255053,993.632105480919,5.12177781853421
"15",0.309423852361719,0.120176712843462,99.3565657021086,992.824746321871,4.74966203481956
"16",0.305273438188484,0.119714815310862,99.8947641508183,993.873229780335,5.51289223998076
"17",0.312901803907355,0.120168624847641,101.15311863083,992.946663728763,5.00490593348512
"18",0.29904013664263,0.121543670222475,99.58042899346,994.08014431337,5.79091022528198
"19",0.298816023133427,0.118834605878606,99.7125236186215,994.962325799777,5.8638976743266
"20",0.302937854961035,0.119201432071556,101.462850305607,994.567076736294,5.68963137486788
"21",0.308861280876309,0.119906446109045,100.044990592557,993.739969761227,5.06011805680221
"22",0.306169353779468,0.118551364189977,100.266274082527,994.894522575386,5.12113726890868
"23",0.308741135265326,0.121642306399994,100.489552245592,994.422541770015,4.84237511060128
"24",0.303838413989889,0.118888660836203,101.253394901652,992.401359412463,5.49641401511234
"25",0.311519319563541,0.120056917308963,100.271164608816,993.954695634885,5.03828677062151
"26",0.318079699990277,0.119498513689543,101.565884688661,993.558266344693,4.43875919585318
"27",0.30053325229698,0.118204341803344,99.3418179525257,992.179433342036,5.2972506500326
"28",0.307818070795105,0.117846188024749,100.385863977872,993.684560107982,5.21730748238323
"29",0.31703598223762,0.119498431840576,100.229338026579,993.908449764029,4.45170713295964
"30",0.299444758538705,0.117337702176857,101.111010802106,992.72538394549,5.64668237156812
"31",0.310170647736881,0.119852558944651,100.068530921142,992.977829445093,4.86872090171042
"32",0.306918656169691,0.120111593999057,99.6884856006231,992.422620124231,5.13823460131404
"33",0.308205264459586,0.121104777292317,100.220918795794,994.510187824255,5.26070747821073
"34",0.301700107451308,0.117863068317005,98.913412676512,995.541428036748,5.76199811426606
"35",0.30531912115588,0.118010588019087,99.3232280890273,993.637955172643,4.98849797802733
"36",0.306478904963349,0.120598157114952,99.2093644526385,992.395744322675,5.51736748822892
"37",0.309401831905515,0.117245945629263,99.5284281850575,993.781123802852,4.66679744149999
"38",0.309091192604139,0.119530199957784,100.387549701571,993.728324094381,4.79806169270114
"39",0.302159567667217,0.120224914743875,99.8089706625324,993.347849426599,5.90804747417165
"40",0.307152473631732,0.122114704690819,99.0114305755301,995.109837911221,5.10612951512491
"41",0.298484868080247,0.119723559829603,98.7897759902751,994.975126201531,5.88961905263997
"42",0.302597850326253,0.119785511569889,100.733956429153,994.232611723094,5.69270634488172
"43",0.303440057770733,0.11675711321058,99.8012359512147,993.189600964022,5.35774799624618
"44",0.301685589962455,0.119317026688192,99.4641017938728,993.380131535343,5.69756060535784
"45",0.30606382314334,0.120221332465461,100.605024090771,993.493584019638,5.35954704678742
"46",0.302786240389699,0.119982089125969,99.2830643629359,995.608462068338,5.55794493636407
"47",0.308344411509643,0.118357409231806,100.272183330436,994.366566702419,4.9238588318778
"48",0.300918208526929,0.116664888881455,99.375875167012,993.345383299495,5.49251930274882
"49",0.304033419788219,0.117628665141327,101.688813449405,995.128551970643,5.006206132214
"50",0.30519512223587,0.121282512946693,98.8062194848012,993.881020817092,5.45484884073598
"51",0.309300806296627,0.118224552989541,99.2620867462658,995.609220582602,4.89729526699914
"52",0.305926491482829,0.120019008125231,100.112904649176,993.686637479414,5.42111168644188
"53",0.311273119334359,0.121958616180445,99.9577702592192,993.233341217877,4.95552766375752
"54",0.321186968346247,0.121839099282472,99.4494593159664,994.950362166934,4.06441646267023
"55",0.299355944233146,0.116526709111626,99.3381509814198,995.173773825688,5.66865007781406
"56",0.306567206558242,0.118573767154235,100.773485367985,994.973107491066,5.25681681528329
"57",0.302117338725672,0.12059195145446,100.320816199697,993.656982794744,5.62819656436157
"58",0.308581245266413,0.11799723337708,101.809157907288,991.958250099969,4.68997773422866
"59",0.308448528676293,0.117343870945819,99.9777888683141,992.173348099255,5.01488341120945
"60",0.304004737959041,0.117157779975141,99.5581497104658,993.442745485649,5.38158212141153
"61",0.311777293542106,0.119402714676218,100.875481613773,994.329836657427,4.53253422445917
"62",0.312186572325855,0.118462743082637,101.48801098696,993.375285251412,4.68114040532948
"63",0.311524036568001,0.120075047567635,99.3887173324609,992.885477843781,5.18061731390302
"64",0.302122763051145,0.121345272343432,99.3771754288567,994.94776017213,5.44982831597332
"65",0.307717145902389,0.118445363784565,101.153706155839,993.580353819586,5.0666855931548
"66",0.298395754141515,0.11647180158794,100.676134109367,994.568921025365,5.8735070967582
"67",0.302716415974939,0.119867665818711,99.8474700434521,995.248149764555,5.10717179686803
"68",0.307547703416258,0.118283160124695,100.766291495232,994.350148603308,5.25688812644359
"69",0.303933039686762,0.121838739442343,100.284375509592,993.62586353255,5.71311446698555
"70",0.296545579762023,0.117891981810516,100.261186721336,996.997272408866,5.97899462664547
"71",0.303115189280572,0.119109584788879,99.346977886231,995.925092452375,5.46941738362464
"72",0.305476144632363,0.120655527317923,99.438981921954,993.52628544968,5.09804585191227
"73",0.308094242668845,0.12058206931894,99.6124482244177,994.103417712982,5.23372949685868
"74",0.312901803907355,0.120168624847641,101.15311863083,992.946663728763,5.00490593348512
"75",0.308116690266457,0.120665863358455,101.031163307058,994.648666565477,5.15286676472582
"76",0.302321653928017,0.119539983291766,98.7780200844903,993.661747270956,5.96910152469101
"77",0.312030920379402,0.121830771244962,101.240168569249,994.286640527634,4.59671388679159
"78",0.296075908280879,0.120165234259977,98.9251643507736,994.896692739797,6.71490736962956
"79",0.309665421435563,0.118517961048934,101.758192279936,994.088259241639,4.92479494135418
"80",0.306707138312416,0.121875323437471,99.2498016206065,994.106928202739,5.53386920597628
"81",0.300928797607543,0.119065310647221,101.056072892522,994.238856232401,5.73817198929767
"82",0.307583250815335,0.118130031091342,99.7271488399951,994.849269202013,4.94686614457779
"83",0.303497785626136,0.118634183250787,101.265595358128,993.600239103817,5.31066784657596
"84",0.306864638914471,0.115469544826457,100.552053044629,992.94225254446,4.79542602954459
"85",0.301481450871178,0.117344015537717,100.866823806253,993.50835662253,5.38583832795097
"86",0.305642097310069,0.119859628805172,100.036177673316,994.569257118107,5.08768008602283
"87",0.301360654681727,0.120941630569824,98.9847044278697,994.68151150852,5.42328074314572
"88",0.306478904963349,0.120598157114952,99.2093644526385,992.395744322675,5.51736748822892
"89",0.296619591636306,0.120122770039547,101.15698415374,994.642654488059,5.79593549480333
"90",0.303568830618453,0.117342453573637,98.3391704881746,994.679352416775,5.40057242210691
"91",0.303751380569493,0.12023741825127,101.021079386396,993.082530154064,5.38725353966401
"92",0.306512706873901,0.120581474017438,100.690599367558,993.766523598605,5.50293052100559
"93",0.308812630298496,0.120789256620088,99.9318430259403,994.270239004205,5.20783050198477
"94",0.301080128341396,0.120623417406444,99.9736426213684,995.921540752776,6.01993340450122
"95",0.305246826489927,0.119824090218268,99.0140339522445,993.37072245693,5.12705284854142
"96",0.305846220199274,0.118281996472717,100.742633726107,994.250294270663,4.80837958357041
"97",0.307758816816853,0.12154376754491,99.9428225049102,994.665740456733,5.35752329968849
"98",0.305019971739287,0.11785432796985,100.480177348538,994.016515302476,5.13165057367011
"99",0.305562583771417,0.116450443726237,99.747325774627,994.101456617556,5.35249584486201
"100",0.306490315332531,0.122416727854286,100.677200824836,993.666928569274,5.42488356740812
"101",0.300382774945712,0.118979961920294,100.641449159577,993.228875280791,5.79739227606383
"102",0.308937661325253,0.120078314724003,100.658864102085,995.147416703216,5.23643228430728
"103",0.306909664181184,0.118058836668779,100.772014776391,994.725913819988,4.81866306847064
"104",0.301184752550233,0.115747242296485,100.933016341654,994.22469275864,5.66049367034262
"105",0.307243868279185,0.119554652845134,100.951457073372,993.336568894633,5.01402790832712
"106",0.3069193376321,0.116358135852564,99.5595707059089,995.205088718739,4.95919577272947
"107",0.307107521445949,0.12117410842007,100.739992929969,994.556923998824,5.18207468541574
"108",0.304285232477541,0.120910291030665,99.7644021671486,993.628610692031,5.37293974799302
"109",0.306979508600459,0.119150009424975,100.654750326074,994.327015254591,5.32664345640178
"110",0.302089022357361,0.118040990848578,100.096949185573,994.52212232552,5.32265901341995
"111",0.303572597338002,0.1205488871216,99.917234055792,994.474815690376,5.57333255037474
"112",0.304087953512892,0.117271246657267,99.7266302062941,993.474899135932,5.47995018807196
"113",0.312079855891037,0.118041659557533,99.7715135011853,994.265789172554,4.91990922318666
"114",0.301918318544696,0.118644500347028,100.078551916502,992.692313941865,5.48746705797239
"115",0.299998259183973,0.121419858629109,100.370377469401,992.393579340845,6.25477207552653
"116",0.305163999080172,0.122349120782834,98.7057838986676,993.816927551607,5.52159752280149
"117",0.313827780169538,0.119812064364564,99.5981074697109,991.421560170222,4.65201128703427
"118",0.305235348208814,0.119521759252667,100.647048822568,996.456965293782,5.29675922650162
"119",0.307406916745406,0.116854814474003,99.9195486698293,993.38787090226,5.25747564965238
"120",0.302825764041527,0.118203383381345,99.6184413999951,994.333089773733,5.29588387437109
"121",0.302866654695352,0.122831912698229,99.9736522007755,993.279081690315,5.71882813038315
"122",0.30650899539615,0.115860105594282,99.339467810122,995.081598754771,5.0580788209305
"123",0.303671779598523,0.117563481835536,99.49918371481,993.567031242598,5.5369331976297
"124",0.305653252906856,0.11915540746633,101.082433399422,995.049898659517,5.30073893774621
"125",0.311187205179566,0.118333014247172,100.176015126843,994.33019083473,4.8545955604584
"126",0.297784067504351,0.115610063117438,99.324657073883,994.098609591417,5.63857204304045
"127",0.307498703983197,0.119353105830877,100.078704624603,994.622194891193,5.0132503093838
"128",0.303193421065729,0.118437825462926,100.416766111008,994.811758645924,5.58055241668482
"129",0.310096485650025,0.11851844743053,99.1407114670487,993.855975432173,4.75562641986074
"130",0.302937111523392,0.118558257459182,100.20105768881,994.879027816708,5.27427320634687
"131",0.300931501676276,0.120814908109212,99.8023974740454,995.357319886661,5.93847391151621
"132",0.312508715501321,0.123735840322086,100.206563887273,992.591746614174,4.85356560158548
"133",0.295513299596529,0.116469817327658,100.620108362469,994.008737906882,6.02279252181084
"134",0.300877472289359,0.116784441447386,100.012269591772,994.393689234546,5.45335891492884
"135",0.303965696947617,0.116628878515457,99.646746088397,993.653506823196,4.90622725334574
"136",0.305433293020599,0.116659019221966,99.408612649221,994.443822989881,5.22994067810004
"137",0.302832034884638,0.122394234351348,100.074409811147,994.20417027947,5.5447625487113
"138",0.306171595260614,0.118753861783598,100.057533535039,993.462049389029,5.15308823040046
"139",0.30500584368568,0.118076502999583,99.8315101921855,993.916514001797,5.37969514180586
"140",0.307965016687499,0.119191449829128,99.7556097843473,993.215491041772,5.31419786669811
"141",0.311029562412931,0.122249952403735,100.831569658252,993.388225479903,4.92681280187519
"142",0.309212415765115,0.122340721687312,101.204475873917,993.498433240606,5.12858979631664
"143",0.310146266856813,0.119742569699141,100.063825088138,993.947970816279,4.72515231156763
"144",0.306304411581061,0.118057253192328,100.280939861964,992.38888224478,5.02591755948474
"145",0.303886538206912,0.118177770451253,99.3533775462502,995.237672802331,5.39533887345549
"146",0.30451247646921,0.118501519075283,98.8839989483424,993.500868651827,5.62266339215248
"147",0.304092366096599,0.122180712625978,100.399191339557,993.264672345035,5.28215798135439
"148",0.310217294154161,0.119628020942019,100.203412834146,993.252957564928,4.88304560335778
